2019,7363,0.196604407,3951.591304,6074.432,454.433,2594.783,832.797,270.478
2020,7363,0.119759571,2710.40708,5109,306.276,2074.892,714.163,981.06
2010,2834,0.099819797,14.1,19484,3102,15064,3257,7301
2011,2834,0.112496209,16.85909091,21244,3709,16522,3487,8733
2012,2834,0.054600663,8.868778281,17621,1960,14147,2764,2829
2013,2834,0.066412728,11.59728507,16385,2563,13113,3098,4525
2014,2834,0.059379537,9.067873303,15879,2004,12927,3212,7435
2015,2834,0.049294444,7.081447964,16560,1565,13418,4117,4270
2016,2834,0.132227727,20.16742081,19427,4457,15128,4916,6350
2017,2834,0.030014009,4.556561086,20776,1007,15731,5609,6812
2018,2834,0.14062768,22.26244344,22561,4920,16758,5782,8884
2019,2834,0.026465247,11.77739726,26145,3439,19475,7685,15393
2020,2834,-0.076088149,-30.87328767,42518,-9015,34839,8501,16539
2009,2085,0.132722436,18.70833333,2469,449,1665,418,232
2010,2085,0.154094828,23.83333333,2589,572,1778,496,567
2011,2085,0.147540984,21.375,2723,513,1841,475,338
2012,2085,0.16298952,17.38235294,2849,591,2006,548,204
2013,2085,0.160614185,19.38235294,2991,659,2128,569,437
2014,2085,0.163129025,20.11764706,3134,684,2234,583,370
2015,2085,0.255080086,31.38235294,3089,1067,2200,559,263
2016,2085,0.144648649,9.838235294,2994,669,2079,557,182
2017,2085,0.14409164,9.958333333,3248,717,2266,639,239
2018,2085,0.162482973,11.59722222,3324,835,2238,609,307
2019,2085,0.143426986,11.48611111,3363,827,2201,570,675
2020,2085,0.138454462,12.54166667,3461,903,2171,753,1150
2010,6324,0,0,21273,0,21273,0,0
2010,6324,0.029442669,15.28409091,21235,1345,2416,13115,2568
2011,6324,0,0,22035,0,22035,0,0
2011,6324,0.025995651,14.42391304,21998,1327,2554,12669,5882
2012,6324,0,0,29159,0,29159,0,0
2012,6324,0.03020434,17.64130435,29119,1623,3559,12643,4273
2013,6324,0,0,32416,0,32416,0,0
2013,6324,0.027164311,16.04347826,32380,1476,3998,13274,4599
2014,6324,0,0,34954,0,34954,0,0
2014,6324,0.037605553,28.40540541,34914,2102,4157,13356,2749
2015,6324,0,0,37919,0,37919,0,0
2015,6324,0.036680213,28.2972973,37876,2094,4330,13790,3752
2016,6324,0,0,39711,0,39711,0,0
2016,6324,0.031452156,25.22972973,39668,1867,4170,12673,5450
2017,6324,0,0,41666,0,41666,0,0
2017,6324,0.036224961,30.22972973,41616,2237,4935,12602,4693
2018,6324,0,0,48501,0,48501,0,0
2018,6324,0.017209873,659.25,48489,2637,17360,10802,5868
2019,6324,0,0,153796,0,153796,0,0
2019,6324,0.032765417,1276,153699,5104,25880,10938,5556
2020,6324,0,0,160398,0,160398,0,0
2020,6324,0.054409428,2114.5,160216,8458,24814,12191,11513
2010,4011,0.055541736,4.224324324,10636,1563,4048,993,1346
2011,4011,0.061819292,1.736892278,11743,1822,4394,1129,1306
2012,4011,0.060809264,1.82254902,11756,1859,4516,962,1371
2013,4011,0.05864955,1.847373637,12026,1864,4577,1052,1079
2014,4011,0.058300306,1.942540323,12669,1927,4803,1129,961
2015,4011,0.056165986,2.037267081,11811,1968,4820,982,1438
2016,4011,0.048398938,1.846982759,11069,1714,4690,938,1020
2017,4011,0.153082067,6.147191011,11408,5471,5015,970,419
2018,4011,0.090092298,4.045232274,12250,3309,6104,1010,1111
2019,4011,0.087069033,4.309184994,11937,3331,6223,986,1954
2020,4011,0.069484583,3.623853211,10583,2765,5645,912,3131
2010,2030,0.134480561,42.2,7676,844,3401,512,254
2011,2030,0.117312737,40.25,7719,805,3368,560,484
2012,2030,0.118529862,38.7,7707,774,3250,553,335
2013,2030,0.055028235,38.16666667,8052,458,3385,635,333
2014,2030,0.100825835,68.16666667,8268,818,3204,670,232
2015,2030,0.085424651,57.58333333,8082,691,3091,647,253
2016,2030,0.071838714,46.91666667,7961,563,3068,626,296
2017,2030,0.114807145,73.91666667,7890,887,3362,605,319
2018,2030,0.017964072,21.75,8685,261,3274,785,226
2019,2030,0.016048068,17.58333333,8107,211,3026,574,31
2020,2030,0.131587456,135.6666667,8691,1628,3284,575,859
2021,2030,0.085392875,83.5,8476,1002,3089,595,69
2009,2082,0.012267892,38.19230769,3364.8,99.3,1326.8,549.1,43.5
2010,2082,0.078059602,215.1923077,3332,559.5,1317.3,611.2,9.2
2011,2082,0.062588785,171.1538462,2654.3,445,1167.5,491.6,85.8
2012,2082,0.050771789,143.6296296,2796.1,387.8,1231.5,471.9,331.5
2013,2082,0.135861167,693.9642857,4867.7,1943.1,2164,743.7,63.9
2014,2082,0.055419459,299.75,6028,839.3,2816.1,690.6,110.1
2015,2082,0.062180961,363.7586207,6548.4,1054.9,3181.7,857,83.1
2016,2082,0.08252161,529.3448276,7331.5,1535.1,3784.4,837.4,177.4
2017,2082,0.112903933,799.6206897,7585,2318.9,4116.9,1107.1,90.3
2018,2082,0.117541009,1561.772727,8116,3435.9,4420.7,1267.9,93.6
2019,2082,-0.000431867,-5.363636364,8343.5,-11.8,4600,1215.2,81.4
2020,2082,0.073713881,908.1818182,8614.9,1998,4872.9,1088.5,460.6
2010,5122,0.032125742,0.222222222,98502.8,642.2,4025.3,5191.5,2755.3
2011,5122,0.041976897,0.330895038,102644.2,959,4473.4,6174.6,2022.5
2012,5122,0.044064303,0.364846416,107552,1069,4783,6388,2346
2013,5122,0.01293621,0.113105317,101093,334,5184,6333,1901
2014,5122,0.044789306,0.391275168,91084,1166,5427,5431,2958
2015,5122,0.040309203,0.404595405,102531,1215,5900,6576,4707
2016,5122,0.041820526,0.474086379,121546,1427,6852,7436,2469
2017,5122,0.032110092,0.477567668,129976,1288,6846,8101,6944
2018,5122,0.00640785,0.093772894,136809,256,7603,7826,1763
2019,5122,0.03327393,0.493304379,145534,1363,7274,8460,2531
2020,5122,-0.090663788,-1.325206167,152922,-3696,7316,8276,2771
2021,5122,0.013744854,0.217747684,162467,611,7131,9110,3407
2010,3531,0.042174321,3.313289974,42588,2700,13809,16899,3667
2011,3531,0.060506348,6.047367775,60138,4928,19307,18149,3127
2012,3531,0.063577152,6.971407535,65875,5681,21628,19520,5652
2013,3531,0.044631078,4.649650264,55656,3789,18010,17852,6322
2014,3531,0.043634345,4.534298687,55184,3695,18577,17511,7476
2015,3531,0.026778093,2.579457602,47011,2102,16359,16302,6636
2016,3531,-0.000896873,-0.082218677,38537,-67,12420,14503,7388
2017,3531,0.009797043,0.925266904,45462,754,16481,16193,8599
2018,3531,0.078296756,7.543256841,54722,6147,19672,17452,8029
2019,3531,0.077664334,7.476991042,53800,6093,19056,17904,8372
2020,3531,0.038276901,3.678979016,41748,2998,14384,16780,9502
2010,4813,0.04300303,3.107759356,7041.534,947.705,4675.866,712.814,172.943
2011,4813,0.010206808,0.925686591,15351,573,9093,1979,128
2012,4813,0.014383562,1.241214058,18376,777,10771,1959,211
2013,4813,-0.004615058,-0.409246575,18095,-239,10603,1977,168
2014,4813,0.015394739,1.356766257,18031,772,10235,1988,128
2015,4813,0.018443828,1.613970588,17900,878,10136,1943,126
2016,4813,0.013314333,1.144424132,17470,626,9703,2068,222
2017,4813,0.018370343,1.299345182,17656,1389,9453,2815,556
2018,4813,-0.024666932,-1.60462963,23443,-1733,12581,2614,492
2019,4813,-0.081384573,-4.833944954,22401,-5269,12324,2336,1693
2020,4813,-0.020742836,-1.123062899,20712,-1232,12153,2035,409
2010,6020,0,0,115475,0,115475,0,0
2010,6020,0.008202663,4.231425091,115475,17370,86055,655208,271794
2011,6020,0,0,110838,0,110838,0,0
2011,6020,0.008374996,4.622655298,110838,18976,89660,693485,380195
2012,6020,0,0,107084,0,107084,0,0
2012,6020,0.009021928,5.184896468,107084,21284,92546,707454,471833
2013,6020,0,0,105790,0,105790,0,0
2013,6020,0.007419415,4.366138855,105790,17923,95888,709924,603938
2014,6020,0,0,102102,0,102102,0,0
2014,6020,0.008457417,5.301339829,102102,21762,91066,735934,728111
2015,6020,0,0,100492,0,100492,0,0
2015,6020,0.010393341,5.954202192,100492,24442,89202,822098,573080
2016,6020,0,0,105486,0,105486,0,0
2016,6020,0.009929056,6.025091352,105486,24733,90307,878361,619602
2017,6020,0,0,113254,0,113254,0,0
2017,6020,0.009646748,5.953958587,113254,24441,93689,913742,628543
2018,6020,0,0,131412,0,131412,0,0
2018,6020,0.01238269,7.910840438,131412,32474,104158,959121,600381
2019,6020,0,0,142422,0,142422,0,0
2019,6020,0.013556331,8.874786845,142422,36431,110042,939582,512788
2020,6020,0,0,129503,0,129503,0,0
2020,6020,0.008603186,7.096467722,129503,29131,102063,976652,823893
2010,2911,0.102960995,10.38427948,189607,19024,44543,20759,17070
2011,2911,0.128393023,14.68067686,236286,26895,57171,21793,20071
2012,2911,0.112364904,14.28984716,222580,26179,54878,20997,21913
2013,2911,0.084424618,11.69377729,211664,21423,47770,21622,16516
2014,2911,0.072327517,10.50272926,192308,19241,42998,16736,13215
2015,2911,0.017237686,2.503820961,122566,4587,25329,12860,11332
2016,2911,-0.001910965,-0.27128821,103310,-497,19041,14092,7001
2017,2911,0.036228458,5.019104803,127485,9195,27141,15353,4822
2018,2911,0.058393701,8.091703057,158902,14824,38913,15050,10686
2019,2911,0.012315312,1.596069869,139865,2924,34231,13325,6201
2020,2911,-0.02311606,-3.025655022,94471,-5543,20056,11471,5992
2010,2840,0.091918223,3.697612478,2589.22,270.717,1228.571,231.055,189.202
2011,2840,0.099307159,2.114754098,2749.3,309.6,1291.6,264.6,251.4
2012,2840,0.085356629,2.389344262,2921.9,349.8,1376.4,303.1,343
2013,2840,0.09258868,2.693989071,3194.3,394.4,1526.6,330.2,496.9
2014,2840,0.094469678,2.827185792,3297.6,413.9,1541.7,322.9,423
2015,2840,0.096408184,2.803278689,3394.8,410.4,1610,276.2,330
2016,2840,0.105417882,1.567622951,3493.1,459,1701.2,287,187.8
2017,2840,0.123595132,2.538934426,3776.2,743.4,1852.8,345.9,278.9
2018,2840,0.093686153,1.941939891,4145.9,568.6,1976.4,345.3,316.7
2019,2840,0.092513594,2.103483607,4357.7,615.9,2138.2,356.4,155.7
2020,2840,0.10599501,2.684084699,4895.8,785.9,2380.3,398.8,183.1
2009,7200,0.054315955,1.63276742,3547.339,215.62,1649.876,381.992,566.087
2010,7200,0.05675377,1.824129807,3810.384,246.989,1760.173,462.673,525.326
2011,7200,0.071531777,2.007601767,4102,297.637,1894.439,473.049,339.825
2012,7200,0.072588291,1.69290299,4316.471,315.442,1978.044,505.151,357.953
2013,7200,0.083909474,1.48733878,4551.812,374.442,2105.248,508.427,513.288
2014,7200,0.102712489,1.307883419,4476.886,430.618,2076.419,497.066,433.154
2015,7200,0.168970174,1.692825167,4905.458,693.52,2295.149,564.89,209.762
2016,7200,0.070237288,0.99101157,5323.381,480.708,2574.66,780.328,191.485
2017,7200,0.12109228,1.362384876,6476.632,842.586,3162.399,824.217,138.724
2018,7200,0.11900245,1.053137584,6892.303,884.981,3330.619,917.595,96.645
2019,7200,0.114217749,0.794455191,7085.12,876.037,3448.153,870.369,145.402
2020,7200,0.134878217,0.783838492,7116.34,1110.968,3536.187,923.992,493.64
2010,2842,0.132381998,3.79245283,5534,603,2660,544,87
2011,2842,0.133797742,3.503144654,5231,557,2446,525,259
2012,2842,0.124225029,3.402515723,5468,541,2470,576,267
2013,2842,0.132683832,3.597484277,5623,572,2583,580,312
2014,2842,0.13104744,3.509433962,5591,558,2529,546,338
2015,2842,0.139289145,3.647798742,5655,580,2626,519,382
2016,2842,0.143426295,4.075471698,5761,648,2755,569,401
2017,2842,0.153291056,4.408805031,5973,701,2824,565,420
2018,2842,0.162648221,5.176100629,6124,823,2830,600,131
2019,2842,0.16028147,5.157232704,6214,820,2891,631,111
2020,2842,0.151134718,5.905660377,6721,939,3230,648,871
2021,2842,0.112093464,5.419847328,7341,710,3379,604,319
2010,2086,0.161942376,13.41931818,35119,11809,23987,4430,11337
2011,2086,0.107184835,9.740909091,46565,8572,30243,4920,14035
2012,2086,0.104660338,5.124431818,48017,9019,30860,4759,16551
2013,2086,0.095319527,4.877272727,46854,8584,30341,4873,20268
2014,2086,0.077132891,4.032954545,45998,7098,30013,4466,21675
2015,2086,0.081593465,4.176704545,44294,7351,28721,3941,19900
2016,2086,0.074790879,3.708522727,41863,6527,27134,3856,22201
2017,2086,0.014198598,0.709090909,35410,1248,23375,3667,20675
2018,2086,0.077316862,3.655681818,31856,6434,21152,3396,15964
2019,2086,0.103263449,5.068181818,37266,8920,23993,3971,11175
2020,2086,0.088744043,4.401704545,33014,7747,21103,3144,10914
2010,2844,0.197189402,3.005457026,15564,2203,9558,1610,564
2011,2844,0.191056272,3.316507503,16734,2431,10027,1675,950
2012,2844,0.184560251,3.372442019,17085,2472,10333,1668,1000
2013,2844,0.161501874,1.528649386,17420,2241,10655,1636,1135
2014,2844,0.161973401,1.487039563,17277,2180,10548,1594,1289
2015,2844,0.115738418,0.944065484,16034,1384,9835,1427,1072
2016,2844,0.2013528,1.665075034,15195,2441,9579,1411,1386
2017,2844,0.159671821,1.380627558,15454,2024,9795,1480,1553
2018,2844,0.197352191,1.637107776,15544,2400,9714,1400,736
2019,2844,0.157443129,1.614597544,15693,2367,9793,1440,906
2020,2844,0.16928392,1.838335607,16471,2695,10472,1264,925
2010,6411,0,0,8535,0,8535,0,0
2010,6411,0.024359948,1.829015544,8512,706,1801,2701,1131
2011,6411,0,0,11329,0,11329,0,0
2011,6411,0.033128045,2.53626943,11287,979,2351,3183,1057
2012,6411,0,0,11548,0,11548,0,0
2012,6411,0.032572328,331,11514,993,2393,3101,637
2013,6411,0,0,11879,0,11879,0,0
2013,6411,0.036792172,371,11815,1113,2461.5,2896,1000
2014,6411,0,0,12081,0,12081,0,0
2014,6411,0.046923284,465.6666667,12045,1397,2595,2914,768
2015,6411,0,0,11766,0,11766,0,0
2015,6411,0.0509866,461.6666667,11682,1385,2567,2828,740
2016,6411,0,0,11674,0,11674,0,0
2016,6411,0.052451625,465.3333333,11627,1396,2658,2689,721
2017,6411,0,0,10023,0,10023,0,0
2017,6411,0.046994787,613,9998,1226,2497,2592,1285
2018,6411,0,0,10762,0,10762,0,0
2018,6411,0.04291878,567,10770,1134,2862,2873,828
2019,6411,0,0,11013,0,11013,0,0
2019,6411,0.052099983,766,11013,1532,3184,3200,928
2020,6411,0,0,11103,0,11103,0,0
2020,6411,0.061312823,984.5,11066,1969,3332,3165,1192
2010,4841,0.030666307,113.59375,37937,3635,22767,1855,6065
2011,4841,0.026359477,130,55842,4160,18512,4351,1674
2012,4841,0.037600548,200.0967742,62570,6203,19977,5521,12415
2013,4841,0.042918401,227.2,64657,6816,21508,6376,5291
2014,4841,0.052592272,279.3333333,68775,8380,23160,6321,4512
2015,4841,0.049005247,281.4827586,74510,8163,24856,6896,2401
2016,4841,0.048171745,310.5357143,80403,8695,26478,7955,3398
2017,4841,0.121498377,412.9818182,84526,22714,28062,8546,3447
2018,4841,0.046610035,217.2407407,94507,11731,30199,11104,3954
2019,4841,0.04956836,241.7962963,108942,13057,34258,11292,7251
2020,4841,0.038463645,195.0740741,103564,10534,30826,11466,12046
2010,6020,0,0,2603,0,2603,0,0
2010,6020,0.005161459,0.271835132,2642,277,1955,39335,2083
2011,6020,0,0,2561,0,2561,0,0
2011,6020,0.006441778,0.344434706,2601,393,2292,41953,3556
2012,6020,0,0,2643,0,2643,0,0
2012,6020,0.007971358,0.456617003,2681,521,2467,45428,4534
2013,6020,0,0,2574,0,2574,0,0
2013,6020,0.008294111,0.474145486,2610,541,2452,44872,6451
2014,6020,0,0,2578,0,2578,0,0
2014,6020,0.008570603,0.519719544,2618,593,2496,47999,6071
2015,6020,0,0,2794,0,2794,0,0
2015,6020,0.007248494,0.456617003,2834,521,2592,48450,6147
2016,6020,0,0,2918,0,2918,0,0
2016,6020,0.006536216,0.418054338,2960,477,2600,48358,7218
2017,6020,0,0,3244,0,3244,0,0
2017,6020,0.01038188,0.651183173,3289,743,3094,48461,5845
2018,6020,0,0,3548,0,3548,0,0
2018,6020,0.017439069,1.082383874,3595,1235,3329,49492,4561
2019,6020,0,0,3773,0,3773,0,0
2019,6020,0.016321081,1.049956179,3817,1198,3275,49732,5818
2020,6020,0,0,3054,0,3054,0,0
2020,6020,0.005378479,0.415425066,3094,474,2375,51343,15767
2010,6199,0,0,111465,0,111465,0,0
2010,6199,0.005539469,36.30821918,111465,10602,32341,755924,400941
2011,6199,0,0,102587,0,102587,0,0
2011,6199,0.005905934,381.6206897,102587,11067,33877,767224,391754
2012,6199,0,0,96997,0,96997,0,0
2012,6199,0.004044169,251.3666667,96997,7541,30682,775164,322843
2013,6199,0,0,92543,0,92543,0,0
2013,6199,0.007271395,441.0645161,92543,13673,33691,791866,391781
2014,6199,0,0,90572,0,90572,0,0
2014,6199,0.003968999,235.9032258,90572,7313,31400,775651,330565
2015,6199,0,0,88275,0,88275,0,0
2015,6199,0.009959508,556.1935484,88275,17242,35673,732547,287883
2016,6199,0,0,82566,0,82566,0,0
2016,6199,0.008321071,481.0322581,82566,14912,33093,746536,335541
2017,6199,0,0,87367,0,87367,0,0
2017,6199,-0.003689622,-219.2903226,87367,-6798,36092,794557,355123
2018,6199,0,0,96720,0,96720,0,0
2018,6199,0.009411265,582.0967742,96720,18045,41449,818651,437230
2019,6199,0,0,103449,0,103449,0,0
2019,6199,0.009943326,625.8387097,103449,19401,44336,808005,456079
2020,6199,0,0,88842,0,88842,0,0
2020,6199,0.004887858,356.3548387,88842,11047,25573,785790,605047
2009,7370,0.049650562,5.043209877,16063,817,3266,3849,2784
2010,7370,0.045905707,4.539877301,16042,740,3117,3719,1837
2011,7370,-0.379122352,-25.86585366,16123,-4242,2873,3257,1093
2012,7370,0.08541463,6.044025157,14993,961,3155,3199,2054
2013,7370,0.083150408,6.109677419,12998,947,3726,2759,2443
2014,7370,-0.000784237,-0.054054054,12173,-8,2639,2369,2098
2015,7370,0.032445708,1.684563758,7106,251,1921,1831,1178
2016,7370,-0.014198315,-0.809210526,7607,-123,2062,1643,1263
2017,7370,0.05161994,583.6666667,24556,1751,6612,5913,2648
2018,7370,0.04250355,419,20753,1257,5807,5181,2899
2019,7370,-0.206452357,-1789.666667,19577,-5369,4676,4392,3679
2020,7370,-0.006761049,-49.66666667,17729,-149,3833,4156,2968
2009,2000,0.061833362,0.255590379,12079.4,725.8,3407.4,849.6,953.2
2010,2000,0.071612015,0.287706448,12303.1,817,3297.1,849.4,972.4
2011,2000,0.040893558,0.164770927,13262.6,467.9,3218.7,924.8,103
2012,2000,0.037926421,0.272528788,15491.4,773.9,4041.5,1286.2,183.9
2013,2000,0.015650818,0.106736627,17702.6,303.1,4326.8,1393.2,183.1
2014,2000,-0.014399562,-0.088953058,15832.4,-252.6,3933,972.9,183.1
2015,2000,-0.050557854,-0.238405465,11642.9,-677,3514.1,836.6,834.5
2016,2000,0.063320226,0.225129415,7826.9,639.3,2627.8,563.4,251.4
2017,2000,0.077809327,0.284677959,7938.3,808.4,2614.9,582.6,128
2018,2000,0.030535073,0.232199096,9538.4,678.3,3048.7,831.7,236.6
2019,2000,0.03766589,0.287587293,11054.4,840.1,3491.7,860.8,553.3
2020,2000,0.058516102,0.444611803,11184.7,1298.8,3604,793.9,79.2
2010,4931,0.027748575,32.35483871,13325,1003,2960,2111,338
2011,4931,0.027082165,33.1875,12938,1062,3123,1900,648
2012,4931,0.027688126,35.65625,12188,1141,3294,1966,394
2013,4931,0.026127389,33.1875,12354,1062,3268,2005,674
2014,4931,0.024645662,34.125,12919,1092,3235,2058,699
2015,4931,0.026138206,37.28125,12554,1193,3562,1882,944
2016,4931,0.025800435,37.72727273,12075,1245,3687,1827,776
2017,4931,0.031697533,44.85294118,12033,1525,3950,1925,844
2018,4931,0.025630564,40.64705882,12337,1382,3971,2115,1006
2019,4931,0.023123676,38.37142857,12574,1343,4360,2115,1217
2020,4931,0.017505366,30.58333333,12246,1101,4574,2741,1436
2010,4931,0.021772541,170,6432,340,1504,1076,270
2011,4931,0.025224897,138.3333333,6503,415,1549,928,188
2012,4931,0.022298757,127.3333333,6312,382,1667,938,122
2013,4931,0.025953147,150.6666667,6566,452,1770,987,204
2014,4931,0.024863174,159,7179,477,1846,1031,244
2015,4931,0.025712881,174.3333333,6456,523,1913,929,285
2016,4931,0.025483304,183.6666667,6399,551,2108,1052,254
2017,4931,0.019956616,153.3333333,6583,460,2219,1244,199
2018,4931,0.026784622,219,6873,657,2095,1227,174
2019,4931,0.025338153,226.6666667,6845,680,2231,1145,157
2020,4931,0.02545001,251.6666667,6680,755,2421,1157,185
2010,3851,0.044674137,24.4479844,1158.517,112.803,767.168,197.49,3.573
2011,3851,0.06684275,36.53269471,1330.835,175.43,898.524,214.779,5.175
2012,3851,0.084429303,50.22022245,1445.136,248.339,1011.245,234.297,12.84
2013,3851,0.094397948,58.83015495,1587.725,296.151,1119.518,229.537,77.393
2014,3851,0.060528358,52.9233183,1717.776,269.856,1207.685,276.28,25.222
2015,3851,0.045626719,39.47304112,1797.06,203.523,1280.536,282.918,16.426
2016,3851,0.061197949,52.59543011,1966.814,273.917,1380.125,291.37,100.817
2017,3851,0.076748925,71.71153846,2139,372.9,1503.1,316.6,88.8
2018,3851,0.022886402,26.39622642,2532.8,139.9,1826.2,374.7,80.2
2019,3851,0.074380429,88.05660377,2653.4,466.7,1920,435.3,89.5
2020,3851,0.035384045,44.98113208,2430.9,238.4,1774.8,435.4,116.8
2021,3851,0.306541609,545.3148148,2922.5,2944.7,2148.4,515.3,96.3
2010,2082,0.055734942,0.844712342,3254.4,707.7,1644.5,729.5,1217.6
2011,2082,0.054435841,0.808101326,3515.7,676.3,1644.7,726,1078.9
2012,2082,0.027325101,0.529777565,3916.5,443,1802.6,753.4,624
2013,2082,0.036411833,0.688220308,4206.1,567.3,1933,728,442.3
2014,2082,0.036723991,0.666061941,4146.3,514,1918.7,621.7,624.6
2015,2082,0.029284068,0.5042783,3567.5,359.5,1599.6,525.9,430.9
2016,2082,0.067341479,2.900190812,4885,1975.9,2257.8,805.3,560.9
2017,2082,0.046755205,2.133353447,11002.8,1414.2,5366.5,902,418.6
2018,2082,0.03708095,1.684520217,10769.6,1116.5,4792.4,871,1057.9
2019,2082,0.008374971,0.364885266,10579.4,241.7,4810,820.3,523.4
2020,2082,-0.034722349,-1.817311375,9684.3,-949,4415.9,687.1,770.1
2010,3679,0.137730809,4.376383764,6632,3558,3895,973,6350
2011,3679,0.100725366,3.429095355,7890,2805,4508,1082,5825
2012,3679,0.058825532,2.094545455,8012,1728,4375,1302,6144
2013,3679,0.068860173,2.359807461,7819,1961,4295,1253,5235
2014,3679,0.082227323,2.956937799,9715,2472,5219,1501,6068
2015,3679,0.046905104,1.594047619,9111,1339,4829,1372,4600
2016,3679,0.132442023,4.367612293,9390,3695,4994,1481,5291
2017,3679,-0.018076671,-0.581967213,10116,-497,5147,1807,4317
2018,3679,0.03875659,1.243873979,11290,1066,5757,1940,2355
2019,3679,0.033220292,1.11757858,11503,960,5813,1869,2434
2020,3679,0.016636881,0.593279258,11408,512,5478,2133,2672
2010,3510,0.099980773,1.877256318,13236,1040,3445,2243,1362
2011,3510,0.158381899,3.323741007,18060,1848,4914,2526,1761
2012,3510,0.131096589,2.958633094,17352,1645,4895,2715,1616
2013,3510,0.100692558,2.667266187,17321,1483,4792,2801,2849
2014,3510,0.104652637,2.96942446,19255,1651,5344,3116,2394
2015,3510,0.092440862,2.51618705,19110,1399,5438,2996,1811
2016,3510,0.092865232,2.507194245,17509,1394,4969,3217,1380
2017,3510,0.05526971,1.79676259,20428,999,5657,3770,1567
2018,3510,0.1123177,3.850719424,23771,2141,6325,3983,1525
2019,3510,0.114505751,4.064748201,23571,2260,6629,3861,1470
2020,3510,0.079075318,3.217625899,19811,1789,5541,3992,3862
2010,3826,0.080703493,245.7847841,13202.602,1793,7085.872,2218.975,1632.98
2011,3826,0.072531022,285.4111155,16090.54,2172.264,8879.498,3049.895,537.001
2012,3826,0.072620746,310.6753247,18260.4,2392.2,10288.2,3267.3,1678.7
2013,3826,0.077727978,341.1392405,19118,2695,10879.1,3451.6,3115.2
2014,3826,0.070242784,328.9113924,19913.8,2598.4,11426.9,3633.8,3005.6
2015,3826,0.069623534,419.675,20563.1,3357.4,11999.6,3964.1,790.8
2016,3826,0.056378918,315.2716049,16882.4,2553.7,10523.1,3186.1,963.7
2017,3826,0.053422825,307.6666667,18329.7,2492.1,11468.8,3521.8,630.3
2018,3826,0.055420478,323.2804878,19893,2650.9,12431.6,3571.6,787.8
2019,3826,0.048455581,358.1190476,17911.1,3008.2,11173.2,3464.4,19912.3
2020,3826,0.047872271,405.1111111,22284,3646,14707,4810,6035
2009,5331,0.055868682,40.12903226,65357,2488,21295,7882,2200
2010,5331,0.066811578,49.49152542,67390,2920,20805,7075,1712
2011,5331,0.062813639,52.30357143,69865,2929,21559,6927,794
2012,5331,0.062267716,55.53703704,73301,2999,22266,6857,784
2013,5331,0.044239445,37.18867925,72596,1971,21436,1347,695
2014,5331,-0.039513091,-30.86792453,72618,-1636,21340,1122,2210
2015,5331,0.083527892,67.26,73785,3363,21788,779,4046
2016,5331,0.07312121,59.5,69495,2737,20623,749,2512
2017,5331,0.075232698,65.2,71879,2934,21005,929,2643
2018,5331,0.071131024,68.30232558,75356,2937,22307,1100,1556
2019,5331,0.07669651,78.11904762,78112,3281,23495,962,2577
2020,5331,0.085232594,104,93561,4368,27865,1135,8511
2010,3523,0.043104644,3.476882923,25549.6,1865,8359.7,24310.3,3799.6
2011,3523,0.058080295,5.219497009,31628.5,2799.9,9908,27453.6,3856.2
2012,3523,0.054468256,5.713460104,35736.1,3064.7,10984,31366.7,5465.2
2013,3523,0.059429146,6.594519016,37347.4,3537.3,12094.8,35008,4520
2014,3523,0.051546879,5.894295302,35537.9,3161.7,11081.3,36802.4,4510
2015,3523,0.033478522,3.616703952,28323.8,1940,8601.9,33685.9,4212.2
2016,3523,0.026282566,2.840976883,26006,1523.9,8117.3,32858.6,4370.8
2017,3523,0.032819903,4.025167785,28444.7,2159.1,8940.1,34387.8,9359.9
2018,3523,0.033782165,4.41536167,36577.7,2368.4,11575.5,37815.3,3927
2019,3523,0.04455493,6.064504101,39258,3253,12845,40295,3982
2020,3523,0.036635549,5.128635347,35540,2751,12628,39844,7190
2021,3523,0.070891885,11.11670395,43959,5963,15359,44404,8153
2010,4931,0.02530527,0.183139535,8557,630,2491,1795,185
2011,4931,0.027336691,0.208077261,8897,711,2418,1407,215
2012,4931,0.023159573,0.170058545,8791,610,2291,1462,187
2013,4931,0.025486794,0.169183517,9661,661,2297,1669,175
2014,4931,0.032351469,0.231813525,12301,905,2735,1598,168
2015,4931,0.025298396,0.176327917,10337,727,2202,1348,60
2016,4931,0.027090291,0.215384615,10630,868,2436,1593,113
2017,4931,0.033583084,0.284281775,12607,1134,2676,1856,89
2018,4931,0.030864198,0.263839812,14212,1120,2710,1897,76
2019,4931,0.027911752,0.223390025,12669,1169,2988,1887,93
2020,4931,0.030068577,0.253052164,12177,1368,3487,1792,516
2010,4888,0.057263821,146.7777778,38063,3963,8439,5784,2722
2011,4888,0.066649104,178.037037,40893,4807,9622,6182,3185
2012,4888,0.075863174,202.9285714,42278,5682,10850,6540,3387
2013,4888,0.075528366,219.1428571,45041,6136,11642,6967,3931
2014,4888,0.089100325,267.8928571,48813,7501,22393,7822,3421
2015,4888,0.095053412,289.0344828,52465,8382,24101,8019,4269
2016,4888,0.102039486,323.8275862,55632,9391,25768,9065,4610
2017,4888,0.093747716,309.6551724,55137,8980,24831,8633,4043
2018,4888,0.127771354,434.4137931,59434,12598,26708,9334,4151
2019,4888,0.056984081,614.1111111,69570,11054,27552,15481,5444
